UID1;UID2;UID3;UID4;UID5;UID6;UID7;UID8;UID9;UID10;UID11;UID12;UID13;UID14;UID15;UID16;UID17;UID18;UID19;UID20;UID21;UID22;UID23;UID24;UID25;UID26;UID27;UID28;UID29;UID30;UID31;UID32;UID33;UID34;UID35;Latitude;Longitude;Timestamp;Clusterid
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;48.16187;11.58636;1517912287.53374;5
0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;48.16187;11.58636;1517912288.53373;5
0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;48.1619;11.58636;1517912289.53365;3
0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;48.1619;11.58636;1517912290.53382;3
0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;48.1619;11.58636;1517912291.5333;2
0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;48.1619;11.58636;1517912292.53368;2
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;48.1619;11.58636;1517912293.53548;5
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;48.16193;11.58636;1517912294.53366;5
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;48.16193;11.58636;1517912295.53366;5
0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;48.16195;11.58637;1517912296.53345;0
0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;0.2714285714;48.16195;11.58637;1517912297.5363;2
